sentence_id,token_id,token,tag
63,15,portable,B-AID_RESOURCE
63,16,radios,I-AID_RESOURCE
63,17,.,O
64,0,Humanity,B-ORG
64,1,First,I-ORG
64,2,moved,O
64,3,sleeping,B-AID_RESOURCE
64,4,mats,I-AID_RESOURCE
64,5,to,O
64,6,Dakar,B-LOCATION
64,7,after,O
64,8,the,O
64,9,heatwave,B-DISASTER
64,10,damaged,O
64,11,the,O
64,12,ferry,B-INFRASTRUCTURE
64,13,dock,I-INFRASTRUCTURE
64,14,.,O
65,0,Action,B-ORG
65,1,Against,I-ORG
65,2,Hunger,I-ORG
65,3,treated,O
65,4,140,B-CASUALTY
65,5,people,I-CASUALTY
65,6,displaced,I-CASUALTY
65,7,after,O
65,8,debris,B-DISASTER
65,9,flow,I-DISASTER
65,10,damaged,O
65,11,the,O
65,12,market,B-INFRASTRUCTURE
65,13,hall,I-INFRASTRUCTURE
65,14,in,O
65,15,Georgetown,B-LOCATION
65,16,.,O
66,0,Community,B-ORG
66,1,rescue,I-ORG
66,2,brigade,I-ORG
66,3,said,O
66,4,the,O
66,5,rockfall,B-DISASTER
66,6,flooded,O
66,7,the,O
66,8,grain,B-INFRASTRUCTURE
66,9,silo,I-INFRASTRUCTURE
66,10,and,O
66,11,spoiled,O
66,12,mosquito,B-AID_RESOURCE
66,13,nets,I-AID_RESOURCE
66,14,.,O
67,0,The,O
67,1,radio,B-INFRASTRUCTURE
67,2,repeater,I-INFRASTRUCTURE
67,3,in,O
67,4,Kathmandu,B-LOCATION
67,5,stayed,O
67,6,closed,O
67,7,while,O
67,8,Relief,B-ORG
67,9,International,I-ORG
67,10,moved,O
67,11,satellite,B-AID_RESOURCE
67,12,terminals,I-AID_RESOURCE
67,13,through,O
67,14,back,O
67,15,roads,O
67,16,.,O
68,0,Search,O
68,1,crews,O
68,2,found,O
68,3,pregnant,B-CASUALTY
68,4,patients,I-CASUALTY
68,5,relocated,I-CASUALTY
68,6,under,O
68,7,the,O
68,8,collapsed,O
68,9,primary,B-INFRASTRUCTURE
68,10,clinic,I-INFRASTRUCTURE
68,11,in,O
68,12,Zanzibar,B-LOCATION
68,13,.,O
69,0,In,O
69,1,Paramaribo,B-LOCATION
69,2,",",O
69,3,Relief,B-ORG
69,4,International,I-ORG
69,5,opened,O
69,6,a,O
69,7,field,O
69,8,post,O
69,9,for,O
69,10,17,B-CASUALTY
69,11,residents,I-CASUALTY
69,12,injured,I-CASUALTY
69,13,after,O
69,14,ridge,B-DISASTER
69,15,collapse,I-DISASTER
69,16,.,O
70,0,Near,O
70,1,La,B-LOCATION
70,2,Paz,I-LOCATION
70,3,",",O
70,4,the,O
70,5,river,B-DISASTER
70,6,overflow,I-DISASTER
70,7,swept,O
70,8,through,O
70,9,the,O
70,10,sewage,B-INFRASTRUCTURE
70,11,pump,I-INFRASTRUCTURE
70,12,and,O
70,13,left,O
70,14,140,B-CASUALTY
70,15,people,I-CASUALTY
70,16,displaced,I-CASUALTY
70,17,.,O
71,0,nine,B-CASUALTY
71,1,families,I-CASUALTY
71,2,stranded,I-CASUALTY
71,3,were,O
71,4,found,O
71,5,near,O
71,6,Dakar,B-LOCATION
71,7,after,O
71,8,the,O
71,9,river,B-DISASTER
71,10,overflow,I-DISASTER
71,11,swept,O
71,12,across,O
71,13,the,O
71,14,airport,B-INFRASTRUCTURE
71,15,runway,I-INFRASTRUCTURE
71,16,.,O
72,0,A,O
72,1,Typhoon,B-DISASTER
72,2,Kaito,I-DISASTER
72,3,closed,O
72,4,the,O
72,5,evacuation,B-INFRASTRUCTURE
72,6,road,I-INFRASTRUCTURE
72,7,to,O
72,8,Port,B-LOCATION
72,9,Vila,I-LOCATION
72,10,",",O
72,11,stranding,O
72,12,MedGlobal,B-ORG
72,13,with,O
72,14,trauma,B-AID_RESOURCE
72,15,bandages,I-AID_RESOURCE
72,16,.,O
73,0,heatwave,B-DISASTER
73,1,in,O
73,2,Zanzibar,B-LOCATION
73,3,carried,O
73,4,away,O
73,5,the,O
73,6,ferry,B-INFRASTRUCTURE
73,7,dock,I-INFRASTRUCTURE
73,8,",",O
73,9,isolating,O
73,10,coastal,B-CASUALTY
73,11,residents,I-CASUALTY
73,12,evacuated,I-CASUALTY
73,13,.,O
74,0,Telecoms,B-ORG
74,1,Without,I-ORG
74,2,Borders,I-ORG
74,3,said,O
74,4,the,O
74,5,glacier,B-DISASTER
74,6,flood,I-DISASTER
74,7,flooded,O
74,8,the,O
74,9,sewage,B-INFRASTRUCTURE
74,10,pump,I-INFRASTRUCTURE
74,11,and,O
74,12,spoiled,O
74,13,hygiene,B-AID_RESOURCE
74,14,kits,I-AID_RESOURCE
74,15,.,O
75,0,MedGlobal,B-ORG
75,1,delivered,O
75,2,oxygen,B-AID_RESOURCE
75,3,tanks,I-AID_RESOURCE
75,4,to,O
75,5,Antananarivo,B-LOCATION
75,6,after,O
75,7,rainwater,O
75,8,contaminated,O
75,9,the,O
75,10,grain,B-INFRASTRUCTURE
75,11,silo,I-INFRASTRUCTURE
75,12,.,O
76,0,A,O
76,1,ridge,B-DISASTER
76,2,collapse,I-DISASTER
76,3,in,O
76,4,Dakar,B-LOCATION
76,5,ruptured,O
76,6,the,O
76,7,community,B-INFRASTRUCTURE
76,8,well,I-INFRASTRUCTURE
76,9,",",O
76,10,and,O
76,11,elderly,B-CASUALTY
76,12,patients,I-CASUALTY
76,13,evacuated,I-CASUALTY
76,14,needed,O
76,15,oral,B-AID_RESOURCE
76,16,rehydration,I-AID_RESOURCE
76,17,salts,I-AID_RESOURCE
76,18,.,O
77,0,A,O
77,1,glacier,B-DISASTER
77,2,flood,I-DISASTER
77,3,above,O
77,4,Bandar,B-LOCATION
77,5,Seri,I-LOCATION
77,6,Begawan,I-LOCATION
77,7,blocked,O
77,8,the,O
77,9,sewage,B-INFRASTRUCTURE
77,10,pump,I-INFRASTRUCTURE
77,11,",",O
77,12,leaving,O
77,13,17,B-CASUALTY
77,14,residents,I-CASUALTY
77,15,injured,I-CASUALTY
77,16,.,O
78,0,Emergency,B-ORG
78,1,Logistics,I-ORG
78,2,Hub,I-ORG
78,3,said,O
78,4,emergency,O
78,5,vehicles,O
78,6,could,O
78,7,not,O
78,8,reach,O
78,9,Valparaiso,B-LOCATION
78,10,after,O
78,11,the,O
78,12,river,B-DISASTER
78,13,overflow,I-DISASTER
78,14,damaged,O
78,15,the,O
78,16,market,B-INFRASTRUCTURE
78,17,hall,I-INFRASTRUCTURE
78,18,.,O
79,0,Near,O
79,1,Bukhara,B-LOCATION
79,2,",",O
79,3,the,O
79,4,river,B-DISASTER
79,5,overflow,I-DISASTER
79,6,swept,O
79,7,through,O
79,8,the,O
79,9,bus,B-INFRASTRUCTURE
79,10,terminal,I-INFRASTRUCTURE
79,11,and,O
79,12,left,O
79,13,nine,B-CASUALTY
79,14,families,I-CASUALTY
79,15,stranded,I-CASUALTY
79,16,.,O
80,0,A,O
80,1,damaged,O
80,2,hospital,B-INFRASTRUCTURE
80,3,generator,I-INFRASTRUCTURE
80,4,slowed,O
80,5,evacuation,O
80,6,from,O
80,7,Kathmandu,B-LOCATION
80,8,;,O
80,9,Local,B-ORG
80,10,Red,I-ORG
80,11,Crescent,I-ORG
80,12,asked,O
80,13,for,O
80,14,hygiene,B-AID_RESOURCE
80,15,kits,I-AID_RESOURCE
80,16,.,O
81,0,The,O
81,1,coastal,B-INFRASTRUCTURE
81,2,pier,I-INFRASTRUCTURE
81,3,in,O
81,4,Port,B-LOCATION
81,5,Vila,I-LOCATION
81,6,stayed,O
81,7,closed,O
81,8,while,O
81,9,Action,B-ORG
81,10,Against,I-ORG
81,11,Hunger,I-ORG
81,12,moved,O
81,13,sleeping,B-AID_RESOURCE
81,14,mats,I-AID_RESOURCE
81,15,through,O
81,16,back,O
81,17,roads,O
81,18,.,O
82,0,Near,O
82,1,Bandar,B-LOCATION
82,2,Seri,I-LOCATION
82,3,Begawan,I-LOCATION
82,4,",",O
82,5,the,O
82,6,peat,B-DISASTER
82,7,fire,I-DISASTER
82,8,swept,O
82,9,through,O
82,10,the,O
82,11,sewage,B-INFRASTRUCTURE
82,12,pump,I-INFRASTRUCTURE
82,13,and,O
82,14,left,O
82,15,port,B-CASUALTY
82,16,staff,I-CASUALTY
82,17,missing,I-CASUALTY
82,18,.,O
83,0,volcanic,B-DISASTER
83,1,eruption,I-DISASTER
83,2,pushed,O
83,3,water,O
83,4,into,O
83,5,Kampala,B-LOCATION
83,6,",",O
83,7,knocking,O
83,8,out,O
83,9,the,O
83,10,distribution,B-INFRASTRUCTURE
83,11,warehouse,I-INFRASTRUCTURE
83,12,.,O
84,0,Food,B-ORG
84,1,for,I-ORG
84,2,the,I-ORG
84,3,Hungry,I-ORG
84,4,moved,O
84,5,infant,B-AID_RESOURCE
84,6,milk,I-AID_RESOURCE
84,7,to,O
84,8,Suva,B-LOCATION
84,9,after,O
84,10,the,O
84,11,earth,B-DISASTER
84,12,tremor,I-DISASTER
84,13,damaged,O
84,14,the,O
84,15,rail,B-INFRASTRUCTURE
84,16,bridge,I-INFRASTRUCTURE
84,17,.,O
85,0,pregnant,B-CASUALTY
85,1,patients,I-CASUALTY
85,2,relocated,I-CASUALTY
85,3,were,O
85,4,found,O
85,5,near,O
85,6,Asmara,B-LOCATION
85,7,after,O
85,8,the,O
85,9,cold,B-DISASTER
85,10,snap,I-DISASTER
85,11,swept,O
85,12,across,O
85,13,the,O
85,14,distribution,B-INFRASTRUCTURE
85,15,warehouse,I-INFRASTRUCTURE
85,16,.,O
86,0,Health,B-ORG
86,1,Bridge,I-ORG
86,2,reported,O
86,3,dozens,B-CASUALTY
86,4,of,I-CASUALTY
86,5,children,I-CASUALTY
86,6,missing,I-CASUALTY
86,7,when,O
86,8,the,O
86,9,cold,B-DISASTER
86,10,snap,I-DISASTER
86,11,hit,O
86,12,the,O
86,13,temporary,B-INFRASTRUCTURE
86,14,bridge,I-INFRASTRUCTURE
86,15,outside,O
86,16,Antananarivo,B-LOCATION
86,17,.,O
87,0,The,O
87,1,drainage,B-INFRASTRUCTURE
87,2,canal,I-INFRASTRUCTURE
87,3,in,O
87,4,Georgetown,B-LOCATION
87,5,stayed,O
87,6,closed,O
87,7,while,O
87,8,Food,B-ORG
87,9,for,I-ORG
87,10,the,I-ORG
87,11,Hungry,I-ORG
87,12,moved,O
87,13,mosquito,B-AID_RESOURCE
87,14,nets,I-AID_RESOURCE
87,15,through,O
87,16,back,O
87,17,roads,O
87,18,.,O
88,0,In,O
88,1,Reykjavik,B-LOCATION
88,2,",",O
88,3,Global,B-ORG
88,4,Shelter,I-ORG
88,5,Cluster,I-ORG
88,6,reported,O
88,7,many,B-CASUALTY
88,8,households,I-CASUALTY
88,9,displaced,I-CASUALTY
88,10,when,O
88,11,the,O
88,12,fuel,B-INFRASTRUCTURE
88,13,depot,I-INFRASTRUCTURE
88,14,failed,O
88,15,.,O
89,0,Cyclone,B-DISASTER
89,1,Vira,I-DISASTER
89,2,froze,O
89,3,the,O
89,4,power,B-INFRASTRUCTURE
89,5,substation,I-INFRASTRUCTURE
89,6,near,O
89,7,Kampala,B-LOCATION
89,8,",",O
89,9,delaying,O
89,10,satellite,B-AID_RESOURCE
89,11,terminals,I-AID_RESOURCE
89,12,from,O
89,13,Blue,B-ORG
89,14,Shield,I-ORG
89,15,volunteers,I-ORG
89,16,.,O
90,0,Blue,B-ORG
90,1,Shield,I-ORG
90,2,volunteers,I-ORG
90,3,sent,O
90,4,emergency,B-AID_RESOURCE
90,5,meals,I-AID_RESOURCE
90,6,to,O
90,7,Medellin,B-LOCATION
90,8,after,O
90,9,the,O
90,10,rockfall,B-DISASTER
90,11,damaged,O
90,12,the,O
90,13,drainage,B-INFRASTRUCTURE
90,14,canal,I-INFRASTRUCTURE
90,15,.,O
91,0,CARE,B-ORG
91,1,teams,I-ORG
91,2,delivered,O
91,3,tarpaulin,B-AID_RESOURCE
91,4,rolls,I-AID_RESOURCE
91,5,to,O
91,6,Asmara,B-LOCATION
91,7,after,O
91,8,rainwater,O
91,9,contaminated,O
91,10,the,O
91,11,fuel,B-INFRASTRUCTURE
91,12,depot,I-INFRASTRUCTURE
91,13,.,O
92,0,MedGlobal,B-ORG
92,1,said,O
92,2,the,O
92,3,debris,B-DISASTER
92,4,flow,I-DISASTER
92,5,flooded,O
92,6,the,O
92,7,community,B-INFRASTRUCTURE
92,8,well,I-INFRASTRUCTURE
92,9,and,O
92,10,spoiled,O
92,11,satellite,B-AID_RESOURCE
92,12,terminals,I-AID_RESOURCE
92,13,.,O
93,0,In,O
93,1,Valparaiso,B-LOCATION
93,2,",",O
93,3,CARE,B-ORG
93,4,teams,I-ORG
93,5,opened,O
93,6,a,O
93,7,field,O
93,8,post,O
93,9,for,O
93,10,many,B-CASUALTY
93,11,households,I-CASUALTY
93,12,displaced,I-CASUALTY
93,13,after,O
93,14,rockfall,B-DISASTER
93,15,.,O
94,0,Food,B-ORG
94,1,for,I-ORG
94,2,the,I-ORG
94,3,Hungry,I-ORG
94,4,moved,O
94,5,satellite,B-AID_RESOURCE
94,6,terminals,I-AID_RESOURCE
94,7,to,O
94,8,Kathmandu,B-LOCATION
94,9,after,O
94,10,the,O
94,11,earth,B-DISASTER
94,12,tremor,I-DISASTER
94,13,shut,O
94,14,the,O
94,15,school,B-INFRASTRUCTURE
94,16,shelter,I-INFRASTRUCTURE
94,17,.,O
95,0,The,O
95,1,earth,B-DISASTER
95,2,tremor,I-DISASTER
95,3,cracked,O
95,4,the,O
95,5,evacuation,B-INFRASTRUCTURE
95,6,road,I-INFRASTRUCTURE
95,7,outside,O
95,8,Medellin,B-LOCATION
95,9,",",O
95,10,so,O
95,11,MedGlobal,B-ORG
95,12,sent,O
95,13,tarpaulin,B-AID_RESOURCE
95,14,rolls,I-AID_RESOURCE
95,15,.,O
96,0,A,O
96,1,urban,B-DISASTER
96,2,flash,I-DISASTER
96,3,flood,I-DISASTER
96,4,above,O
96,5,Mombasa,B-LOCATION
96,6,blocked,O
96,7,the,O
96,8,community,B-INFRASTRUCTURE
96,9,well,I-INFRASTRUCTURE
96,10,",",O
96,11,leaving,O
96,12,140,B-CASUALTY
96,13,people,I-CASUALTY
96,14,displaced,I-CASUALTY
96,15,.,O
97,0,The,O
97,1,urban,B-DISASTER
97,2,flash,I-DISASTER
97,3,flood,I-DISASTER
97,4,cut,O
97,5,access,O
97,6,to,O
97,7,the,O
97,8,market,B-INFRASTRUCTURE
97,9,hall,I-INFRASTRUCTURE
97,10,",",O
97,11,so,O
97,12,Relief,B-ORG
97,13,International,I-ORG
97,14,routed,O
97,15,diesel,B-AID_RESOURCE
97,16,drums,I-AID_RESOURCE
97,17,toward,O
97,18,Georgetown,B-LOCATION
97,19,.,O
98,0,In,O
98,1,Valparaiso,B-LOCATION
98,2,",",O
98,3,crews,O
98,4,requested,O
98,5,oxygen,B-AID_RESOURCE
98,6,tanks,I-AID_RESOURCE
98,7,because,O
98,8,the,O
98,9,airport,B-INFRASTRUCTURE
98,10,runway,I-INFRASTRUCTURE
98,11,failed,O
98,12,during,O
98,13,the,O
98,14,earth,B-DISASTER
98,15,tremor,I-DISASTER
98,16,.,O
99,0,RescueNet,B-ORG
99,1,sent,O
99,2,satellite,B-AID_RESOURCE
99,3,terminals,I-AID_RESOURCE
99,4,to,O
99,5,Cebu,B-LOCATION
99,6,after,O
99,7,the,O
99,8,debris,B-DISASTER
99,9,flow,I-DISASTER
99,10,damaged,O
99,11,the,O
99,12,grain,B-INFRASTRUCTURE
99,13,silo,I-INFRASTRUCTURE
99,14,.,O
100,0,Rapid,B-ORG
100,1,Relief,I-ORG
100,2,Team,I-ORG
100,3,delivered,O
100,4,family,B-AID_RESOURCE
100,5,tents,I-AID_RESOURCE
100,6,to,O
100,7,Medellin,B-LOCATION
100,8,after,O
100,9,rainwater,O
100,10,contaminated,O
100,11,the,O
100,12,evacuation,B-INFRASTRUCTURE
100,13,road,I-INFRASTRUCTURE
100,14,.,O
101,0,The,O
101,1,airport,B-INFRASTRUCTURE
101,2,runway,I-INFRASTRUCTURE
101,3,in,O
101,4,Nuku,B-LOCATION
101,5,',I-LOCATION
101,6,alofa,I-LOCATION
101,7,stayed,O
101,8,closed,O
101,9,while,O
101,10,Islamic,B-ORG
101,11,Relief,I-ORG
101,12,moved,O
101,13,portable,B-AID_RESOURCE
101,14,radios,I-AID_RESOURCE
101,15,through,O
101,16,back,O
101,17,roads,O
101,18,.,O
102,0,Telecoms,B-ORG
102,1,Without,I-ORG
102,2,Borders,I-ORG
102,3,moved,O
102,4,emergency,B-AID_RESOURCE
102,5,meals,I-AID_RESOURCE
102,6,to,O
102,7,Suva,B-LOCATION
102,8,after,O
102,9,the,O
102,10,ridge,B-DISASTER
102,11,collapse,I-DISASTER
102,12,shut,O
102,13,the,O
102,14,bus,B-INFRASTRUCTURE
102,15,terminal,I-INFRASTRUCTURE
102,16,.,O
103,0,Search,O
103,1,crews,O
103,2,found,O
103,3,six,B-CASUALTY
103,4,volunteers,I-CASUALTY
103,5,hurt,I-CASUALTY
103,6,under,O
103,7,the,O
103,8,collapsed,O
103,9,market,B-INFRASTRUCTURE
103,10,hall,I-INFRASTRUCTURE
103,11,in,O
103,12,Bamako,B-LOCATION
103,13,.,O
104,0,CARE,B-ORG
104,1,teams,I-ORG
104,2,said,O
104,3,the,O
104,4,ash,B-DISASTER
104,5,cloud,I-DISASTER
104,6,flooded,O
104,7,the,O
104,8,power,B-INFRASTRUCTURE
104,9,substation,I-INFRASTRUCTURE
104,10,and,O
104,11,spoiled,O
104,12,water,B-AID_RESOURCE
104,13,filters,I-AID_RESOURCE
104,14,.,O
105,0,After,O
105,1,the,O
105,2,cold,B-DISASTER
105,3,snap,I-DISASTER
105,4,",",O
105,5,the,O
105,6,market,B-INFRASTRUCTURE
105,7,hall,I-INFRASTRUCTURE
105,8,asked,O
105,9,Rapid,B-ORG
105,10,Relief,I-ORG
105,11,Team,I-ORG
105,12,for,O
105,13,solar,B-AID_RESOURCE
105,14,lamps,I-AID_RESOURCE
105,15,.,O
106,0,cold,B-DISASTER
106,1,snap,I-DISASTER
106,2,pushed,O
106,3,water,O
106,4,into,O
106,5,Cebu,B-LOCATION
106,6,",",O
106,7,knocking,O
106,8,out,O
106,9,the,O
106,10,water,B-INFRASTRUCTURE
106,11,intake,I-INFRASTRUCTURE
106,12,.,O
107,0,Food,B-ORG
107,1,for,I-ORG
107,2,the,I-ORG
107,3,Hungry,I-ORG
107,4,warned,O
107,5,that,O
107,6,oral,B-AID_RESOURCE
107,7,rehydration,I-AID_RESOURCE
107,8,salts,I-AID_RESOURCE
107,9,would,O
107,10,run,O
107,11,out,O
107,12,in,O
107,13,Paramaribo,B-LOCATION
107,14,if,O
107,15,the,O
107,16,temporary,B-INFRASTRUCTURE
107,17,bridge,I-INFRASTRUCTURE
107,18,remained,O
107,19,broken,O
107,20,.,O
108,0,In,O
108,1,Bukhara,B-LOCATION
108,2,",",O
108,3,crews,O
108,4,requested,O
108,5,portable,B-AID_RESOURCE
108,6,radios,I-AID_RESOURCE
108,7,because,O
108,8,the,O
108,9,drainage,B-INFRASTRUCTURE
108,10,canal,I-INFRASTRUCTURE
108,11,failed,O
108,12,during,O
108,13,the,O
108,14,debris,B-DISASTER
108,15,flow,I-DISASTER
108,16,.,O
109,0,Health,B-ORG
109,1,Bridge,I-ORG
109,2,said,O
109,3,the,O
109,4,ash,B-DISASTER
109,5,cloud,I-DISASTER
109,6,flooded,O
109,7,the,O
109,8,ferry,B-INFRASTRUCTURE
109,9,dock,I-INFRASTRUCTURE
109,10,and,O
109,11,spoiled,O
109,12,tarpaulin,B-AID_RESOURCE
109,13,rolls,I-AID_RESOURCE
109,14,.,O
110,0,urban,B-DISASTER
110,1,flash,I-DISASTER
110,2,flood,I-DISASTER
110,3,in,O
110,4,Bamako,B-LOCATION
110,5,carried,O
110,6,away,O
110,7,the,O
110,8,community,B-INFRASTRUCTURE
110,9,well,I-INFRASTRUCTURE
110,10,",",O
110,11,isolating,O
110,12,eight,B-CASUALTY
110,13,firefighters,I-CASUALTY
110,14,treated,I-CASUALTY
110,15,.,O
111,0,Global,B-ORG
111,1,Shelter,I-ORG
111,2,Cluster,I-ORG
111,3,treated,O
111,4,17,B-CASUALTY
111,5,residents,I-CASUALTY
111,6,injured,I-CASUALTY
111,7,after,O
111,8,debris,B-DISASTER
111,9,flow,I-DISASTER
111,10,damaged,O
111,11,the,O
111,12,water,B-INFRASTRUCTURE
111,13,intake,I-INFRASTRUCTURE
111,14,in,O
111,15,Kampala,B-LOCATION
111,16,.,O
112,0,Food,B-ORG
112,1,for,I-ORG
112,2,the,I-ORG
112,3,Hungry,I-ORG
112,4,reported,O
112,5,eight,B-CASUALTY
112,6,firefighters,I-CASUALTY
112,7,treated,I-CASUALTY
112,8,when,O
112,9,the,O
112,10,heatwave,B-DISASTER
112,11,hit,O
112,12,the,O
112,13,distribution,B-INFRASTRUCTURE
112,14,warehouse,I-INFRASTRUCTURE
112,15,outside,O
112,16,Georgetown,B-LOCATION
112,17,.,O
113,0,In,O
113,1,Nuku,B-LOCATION
113,2,',I-LOCATION
113,3,alofa,I-LOCATION
113,4,",",O
113,5,a,O
113,6,ash,B-DISASTER
113,7,cloud,I-DISASTER
113,8,buried,O
113,9,the,O
113,10,grain,B-INFRASTRUCTURE
113,11,silo,I-INFRASTRUCTURE
113,12,where,O
113,13,elderly,B-CASUALTY
113,14,patients,I-CASUALTY
113,15,evacuated,I-CASUALTY
113,16,had,O
113,17,taken,O
113,18,shelter,O
113,19,.,O
114,0,Blue,B-ORG
114,1,Shield,I-ORG
114,2,volunteers,I-ORG
114,3,moved,O
114,4,mosquito,B-AID_RESOURCE
114,5,nets,I-AID_RESOURCE
114,6,to,O
114,7,Dili,B-LOCATION
114,8,after,O
114,9,the,O
114,10,torrential,B-DISASTER
114,11,rain,I-DISASTER
114,12,damaged,O
114,13,the,O
114,14,drainage,B-INFRASTRUCTURE
114,15,canal,I-INFRASTRUCTURE
114,16,.,O
115,0,A,O
115,1,land,B-DISASTER
115,2,subsidence,I-DISASTER
115,3,in,O
115,4,Zanzibar,B-LOCATION
115,5,ruptured,O
115,6,the,O
115,7,temporary,B-INFRASTRUCTURE
115,8,bridge,I-INFRASTRUCTURE
115,9,",",O
115,10,and,O
115,11,coastal,B-CASUALTY
115,12,residents,I-CASUALTY
115,13,evacuated,I-CASUALTY
115,14,needed,O
115,15,kitchen,B-AID_RESOURCE
115,16,sets,I-AID_RESOURCE
115,17,.,O
116,0,Water,B-ORG
116,1,Mission,I-ORG
116,2,said,O
116,3,the,O
116,4,Typhoon,B-DISASTER
116,5,Kaito,I-DISASTER
116,6,flooded,O
116,7,the,O
116,8,school,B-INFRASTRUCTURE
116,9,shelter,I-INFRASTRUCTURE
116,10,and,O
116,11,spoiled,O
116,12,emergency,B-AID_RESOURCE
116,13,meals,I-AID_RESOURCE
116,14,.,O
117,0,Rapid,B-ORG
117,1,Relief,I-ORG
117,2,Team,I-ORG
117,3,used,O
117,4,water,B-AID_RESOURCE
117,5,filters,I-AID_RESOURCE
117,6,to,O
117,7,support,O
117,8,pregnant,B-CASUALTY
117,9,patients,I-CASUALTY
117,10,relocated,I-CASUALTY
117,11,after,O
117,12,the,O
117,13,torrential,B-DISASTER
117,14,rain,I-DISASTER
117,15,isolated,O
117,16,Reykjavik,B-LOCATION
117,17,.,O
118,0,Action,B-ORG
118,1,Against,I-ORG
118,2,Hunger,I-ORG
118,3,said,O
118,4,emergency,O
118,5,vehicles,O
118,6,could,O
118,7,not,O
118,8,reach,O
118,9,Port,B-LOCATION
118,10,Vila,I-LOCATION
118,11,after,O
118,12,the,O
118,13,earth,B-DISASTER
118,14,tremor,I-DISASTER
118,15,damaged,O
118,16,the,O
118,17,mountain,B-INFRASTRUCTURE
118,18,pass,I-INFRASTRUCTURE
118,19,.,O
119,0,Samaritan,B-ORG
119,1,Aviation,I-ORG
119,2,delivered,O
119,3,thermal,B-AID_RESOURCE
119,4,blankets,I-AID_RESOURCE
119,5,to,O
119,6,Anchorage,B-LOCATION
119,7,after,O
119,8,rainwater,O
119,9,contaminated,O
119,10,the,O
119,11,sewage,B-INFRASTRUCTURE
119,12,pump,I-INFRASTRUCTURE
119,13,.,O
120,0,A,O
120,1,snow,B-DISASTER
120,2,squall,I-DISASTER
120,3,in,O
120,4,Thimphu,B-LOCATION
120,5,ruptured,O
120,6,the,O
120,7,radio,B-INFRASTRUCTURE
120,8,repeater,I-INFRASTRUCTURE
120,9,",",O
120,10,and,O
120,11,eight,B-CASUALTY
120,12,firefighters,I-CASUALTY
120,13,treated,I-CASUALTY
120,14,needed,O
120,15,search,B-AID_RESOURCE
120,16,drones,I-AID_RESOURCE
120,17,.,O
121,0,After,O
121,1,the,O
121,2,peat,B-DISASTER
121,3,fire,I-DISASTER
121,4,",",O
121,5,Community,B-ORG
121,6,rescue,I-ORG
121,7,brigade,I-ORG
121,8,opened,O
121,9,a,O
121,10,staging,O
121,11,area,O
121,12,beside,O
121,13,the,O
121,14,radio,B-INFRASTRUCTURE
121,15,repeater,I-INFRASTRUCTURE
121,16,for,O
121,17,five,B-CASUALTY
121,18,workers,I-CASUALTY
121,19,trapped,I-CASUALTY
121,20,.,O
122,0,Local,O
122,1,officials,O
122,2,in,O
122,3,Mombasa,B-LOCATION
122,4,said,O
122,5,the,O
122,6,earth,B-DISASTER
122,7,tremor,I-DISASTER
122,8,forced,O
122,9,market,B-CASUALTY
122,10,vendors,I-CASUALTY
122,11,injured,I-CASUALTY
122,12,from,O
122,13,homes,O
122,14,near,O
122,15,the,O
122,16,distribution,B-INFRASTRUCTURE
122,17,warehouse,I-INFRASTRUCTURE
122,18,.,O
123,0,Near,O
123,1,Port,B-LOCATION
123,2,Vila,I-LOCATION
123,3,",",O
123,4,the,O
123,5,torrential,B-DISASTER
123,6,rain,I-DISASTER
123,7,swept,O
123,8,through,O
123,9,the,O
123,10,school,B-INFRASTRUCTURE
123,11,shelter,I-INFRASTRUCTURE
123,12,and,O
123,13,left,O
123,14,families,B-CASUALTY
123,15,cut,I-CASUALTY
123,16,off,I-CASUALTY
123,17,.,O
124,0,Near,O
124,1,Anchorage,B-LOCATION
124,2,",",O
124,3,the,O
124,4,torrential,B-DISASTER
124,5,rain,I-DISASTER
124,6,swept,O
124,7,through,O
124,8,the,O
124,9,fiber,B-INFRASTRUCTURE
124,10,line,I-INFRASTRUCTURE
124,11,and,O
124,12,left,O
124,13,pregnant,B-CASUALTY
124,14,patients,I-CASUALTY
124,15,relocated,I-CASUALTY
124,16,.,O
125,0,Near,O
125,1,Bergen,B-LOCATION
125,2,",",O
125,3,the,O
125,4,ridge,B-DISASTER
125,5,collapse,I-DISASTER
125,6,swept,O
125,7,through,O
125,8,the,O
125,9,mobile,B-INFRASTRUCTURE
125,10,tower,I-INFRASTRUCTURE
125,11,and,O
125,12,left,O
125,13,market,B-CASUALTY
125,14,vendors,I-CASUALTY
125,15,injured,I-CASUALTY
125,16,.,O
126,0,peat,B-DISASTER
126,1,fire,I-DISASTER
126,2,in,O
126,3,Kathmandu,B-LOCATION
126,4,carried,O
126,5,away,O
126,6,the,O
126,7,reservoir,B-INFRASTRUCTURE
126,8,wall,I-INFRASTRUCTURE
126,9,",",O
126,10,isolating,O
126,11,five,B-CASUALTY
126,12,workers,I-CASUALTY
126,13,trapped,I-CASUALTY
126,14,.,O
127,0,After,O
127,1,the,O
127,2,Cyclone,B-DISASTER
127,3,Vira,I-DISASTER
127,4,",",O
127,5,RescueNet,B-ORG
127,6,opened,O
127,7,a,O
127,8,staging,O
127,9,area,O
127,10,beside,O
127,11,the,O
127,12,bus,B-INFRASTRUCTURE
